EVENT_ID,CZ_NAME_STR,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,State,CZ_TIMEZONE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,END_DATE,END_TIME,EPISODE_NARRATIVE
5475378,STEWART (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,102,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475377,SPALDING (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,56,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475376,SOUTH FULTON (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,44,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475375,SCHLEY (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,92,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475362,MUSCOGEE (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,89,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475361,MURRAY (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,5,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475360,MORGAN (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,49,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475359,MONTGOMERY (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,112,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475374,ROCKDALE (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,46,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475373,PUTNAM (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,60,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475372,PULASKI (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,107,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475371,POLK (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,30,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475370,PIKE (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,68,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475369,PICKENS (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,13,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
5475368,PEACH (ZONE),8/29/2005,1100,Hurricane (Typhoon),0,0,0,0,GA,EST,1198458,Z,94,FFC,0,0,OFFICIAL NWS OBS.,8/30/2005,1700,"Hurricane Katrina, a horrific category 4 hurricane with winds of 140 mph made landfall just east of New Orleans around 8 am August 29th, continued north-northeast as a hurricane across eastern Mississippi during the day on the 29th, then moved into western and middle Tennessee by early morning on August 30th.  While this storm will be most remembered for the extensive devastation that was done to southeast Louisiana, particularly New Orleans, and eastward along the Mississippi Gulf Coast, Katrina was a very large and powerful storm with far reaching effects to the east.  By mid-afternoon on August 29th, strong spiral bands of showers and thunderstorms made their way into west Georgia.  These spiral bands gradually propagated eastward through the state during the evening and overnight hours.  Between 4 pm EDT and 1 am EDT, a total of 16 confirmed tornadoes touched down in north and central Georgia.  The first tornado struck northern Heard county at 424 pm EDT, while the last tornado struck the town of Helen in the northeast Georgia mountains shortly after midnight at 1230 am EDT.  All together there were three F2 tornadoes, three F1 tornadoes, and ten F0 tornadoes within north and central Georgia.  These tornadoes resulted in one fatality and six injuries.  Dozens of homes and businesses were destroyed with property damage estimated at $12,860,000.  The poultry industry was particularly hard hit, especially in west Georgia, where the tornadoes in Heard and Carroll counties destroyed over 300,000 chickens in nearly a dozen chicken houses.  Strong thunderstorms with damaging winds were also reported in several counties that did not experience any tornadoes.  Overall damage associated with Katrina in north and central Georgia was approximately $14,000,000.

Because of the distance of the core of Hurricane Katrina from Georgia, rainfall problems were minor, mostly isolated reports of street flooding.  Unlike Tropical Storm Cindy and Hurricane Dennis, which affected the same areas during early July, no flash flooding in north or central Georgia during Katrina.  Gusty west winds developed on August 30th as Katrina was dissipating over the Tennessee and Ohio Valley.  However, wind gusts were mostly in the 20-30 mph range, which resulted in just isolated incidents of downed trees and power lines throughout the day across north and west Georgia."
